1,2016-01-01,SV,SV
1,2016-02-01,GD,CT
1,2016-03-01,NG,CC
1,2016-04-01,NG,HE
1,2016-05-01,NG,HE
1,2016-06-01,SU,ZS
1,2016-07-01,CT,ZC
1,2016-08-01,ZC,SV
1,2016-09-01,CT,ZS
1,2016-10-01,ZS,CT
1,2016-11-01,GD,CP
1,2016-12-01,ZW,LE
1,2017-01-01,LE,NG
1,2017-02-01,CO,GD
1,2017-03-01,CO,CT
1,2017-04-01,GD,CO
1,2017-05-01,HO,CP
1,2017-06-01,CC,SV
1,2017-07-01,CT,NG
1,2017-08-01,ZC,LE
1,2017-09-01,SV,ZS
1,2017-10-01,CF,ZC
1,2017-11-01,SV,HO
1,2017-12-01,CC,CT
1,2018-01-01,NG,ZS
1,2018-02-01,ZC,GD
1,2018-03-01,NG,CC
1,2018-04-01,HO,CP
1,2018-05-01,HE,SV
1,2018-06-01,HE,CP
1,2018-07-01,SU,SV
1,2018-08-01,CF,GD
1,2018-09-01,HE,GD
1,2018-10-01,ZC,HO
1,2018-11-01,NG,CT
1,2018-12-01,HO,ZW
1,2019-01-01,CC,CO
1,2019-02-01,SV,CF
1,2019-03-01,CC,SU
1,2019-04-01,ZS,CC
1,2019-05-01,ZS,CT
1,2019-06-01,ZS,HO
1,2019-07-01,CC,HE
1,2019-08-01,GD,CO
1,2019-09-01,LE,CO
1,2019-10-01,ZS,NG
1,2019-11-01,CF,ZC
1,2019-12-01,CT,CC
1,2020-01-01,NG,LE
1,2020-02-01,GD,HO
1,2020-03-01,CP,HE
1,2020-04-01,CC,CF
1,2020-05-01,NG,GD
1,2020-06-01,SV,GD
1,2020-07-01,ZS,HO
1,2020-08-01,GD,ZS
1,2020-09-01,CO,ZC
1,2020-10-01,HE,CO
1,2020-11-01,CO,ZS
1,2020-12-01,SU,CO
1,2021-01-01,ZS,ZC
1,2021-02-01,ZC,SV
1,2021-03-01,GD,HE
1,2021-04-01,CC,NG
1,2021-05-01,HE,ZW
1,2021-06-01,ZC,NG
1,2021-07-01,CT,HE
1,2021-08-01,CP,ZW
1,2021-09-01,CT,GD
1,2021-10-01,LE,ZS
1,2021-11-01,CT,CC
1,2021-12-01,SV,LE
1,2022-01-01,CC,HO
1,2022-02-01,GD,CC
1,2022-03-01,ZW,CF
1,2022-04-01,ZW,SU
1,2022-05-01,SV,ZC
1,2022-06-01,CC,CP
1,2022-07-01,ZW,SV
1,2022-08-01,CC,CF
1,2022-09-01,CC,GD
1,2022-10-01,GD,LE
1,2022-11-01,ZS,CO
1,2022-12-01,HO,LE
1,2023-01-01,HE,ZW
1,2023-02-01,NG,HO
1,2023-03-01,CP,GD
1,2023-04-01,CF,ZS
1,2023-05-01,CC,HO
1,2023-06-01,CP,NG
1,2023-07-01,SV,NG
1,2023-08-01,NG,CC
1,2023-09-01,HE,ZS
1,2023-10-01,CP,LE
1,2023-11-01,CF,HO
1,2023-12-01,HO,NG
1,2024-01-01,CO,HE
1,2024-02-01,NG,CP
1,2024-03-01,ZS,SU
1,2024-04-01,HE,CF
1,2024-05-01,SU,NG
1,2024-06-01,GD,CO
1,2024-07-01,HO,SU
1,2024-08-01,HE,ZS
1,2024-09-01,LE,ZS
1,2024-10-01,GD,HO
1,2024-11-01,ZW,CT
1,2024-12-01,SV,CC
