,top1_return
2016-01-01,-0.00739261918234968
2016-02-01,0.20745314602214227
2016-03-01,-0.07617637660935073
2016-04-01,-0.029420447994780274
2016-05-01,-0.03713269453361456
2016-06-01,-0.0630655461147196
2016-07-01,0.17019019951009562
2016-08-01,-0.17922965819909475
2016-09-01,0.046676372028461754
2016-10-01,-0.06272330354617195
2016-11-01,-0.08147009554989892
2016-12-01,-0.1291856063878486
2017-01-01,0.0514604834900072
2017-02-01,-0.11830300749352973
2017-03-01,0.0746953194199329
2017-04-01,-0.05165477134065133
2017-05-01,0.04838460472869377
2017-06-01,-0.03222235099036064
2017-07-01,0.015108460023241399
2017-08-01,0.04982078993769967
2017-09-01,-0.06584345048119422
2017-10-01,-0.24514996669924438
2017-11-01,0.027073519888000108
2017-12-01,-0.05078895529646077
2018-01-01,-0.06750013772898822
2018-02-01,0.13950533041802116
2018-03-01,0.06797524526977705
2018-04-01,0.002113271094698721
2018-05-01,-0.0564809323719655
2018-06-01,-0.0017942725614576993
2018-07-01,-0.04840619262127943
2018-08-01,0.057584212965906545
2018-09-01,-0.007235958060666459
2018-10-01,0.05714162437693693
2018-11-01,0.1384497158533391
2018-12-01,-0.0018143652110841346
2019-01-01,-0.024605488150799992
2019-02-01,0.19316959992670313
2019-03-01,-0.06078408723840356
2019-04-01,0.04588060925366788
2019-05-01,0.20234046323310517
2019-06-01,-0.056107512291306394
2019-07-01,0.013968487957001008
2019-08-01,0.059222190467100866
2019-09-01,-0.0239002113999629
2019-10-01,-0.09892880176474006
2019-11-01,0.05886562996992395
2019-12-01,-0.11036815766082042
2020-01-01,-0.013611944037380641
2020-02-01,0.08601749534285719
2020-03-01,0.5056774047830999
2020-04-01,0.015279704005788597
2020-05-01,-0.07708031450126729
2020-06-01,-0.0404008904199048
2020-07-01,0.07521308592499665
2020-08-01,-0.16014401863523597
2020-09-01,0.04910675441389212
2020-10-01,-0.025883760165771874
2020-11-01,0.015042074163217567
2020-12-01,-0.08416674519345624
2021-01-01,0.22662759116436915
2021-02-01,0.23938931987443235
2021-03-01,0.09482833977864091
2021-04-01,0.03739816087410652
2021-05-01,0.10783868748342007
2021-06-01,-0.0334148222379792
2021-07-01,-0.029916687729078406
2021-08-01,-0.08230987443495141
2021-09-01,-0.10846247575984203
2021-10-01,0.07946550380975381
2021-11-01,0.034947482719016376
2021-12-01,-0.1035570011159902
2022-01-01,0.01619182672836894
2022-02-01,-0.20953337011012718
2022-03-01,-0.11484304849832039
2022-04-01,-0.041162787156671654
2022-05-01,0.1479380768941818
2022-06-01,0.2832057304172151
2022-07-01,-0.07381029630395586
2022-08-01,-0.05324512415240257
2022-09-01,0.01759720973988843
2022-10-01,-0.0020887916466957313
2022-11-01,-0.06095809784319739
2022-12-01,-0.11811803611758087
2023-01-01,-0.01721721224196482
2023-02-01,-0.022584597572197218
2023-03-01,-0.07266717471727635
2023-04-01,-0.05288067060211632
2023-05-01,-0.1218161086727465
2023-06-01,0.05072472688369478
2023-07-01,-0.10158175918746215
2023-08-01,0.05275059719408337
2023-09-01,0.09763930372772256
2023-10-01,-0.048732617049955906
2023-11-01,0.22554109575996129
2023-12-01,-0.2742484570102903
2024-01-01,-0.018457364482972305
2024-02-01,0.07836662052624721
2024-03-01,0.02793330578768627
2024-04-01,0.08380053047987612
2024-05-01,-0.009450329743943553
2024-06-01,0.046160688407906436
2024-07-01,0.11272600749469808
2024-08-01,0.03360211772847421
2024-09-01,-0.07141909475024155
2024-10-01,0.047399709260385725
2024-11-01,-0.016110087038894938
2024-12-01,-0.17603450991048253
