,top1_return
2016-01-01,0.03307722267135227
2016-02-01,-0.11619421797786844
2016-03-01,-0.143953270546055
2016-04-01,-0.14133576143076898
2016-05-01,-0.08683065411552848
2016-06-01,-0.12271440261943245
2016-07-01,0.11779848998760989
2016-08-01,0.1218007998416768
2016-09-01,-0.018103327534667146
2016-10-01,-0.11298087219283326
2016-11-01,0.048671213230770505
2016-12-01,-0.0637839613336636
2017-01-01,0.0038442411245118713
2017-02-01,0.04693247972332326
2017-03-01,0.0643255607474853
2017-04-01,0.013964387968554037
2017-05-01,0.10286490901560774
2017-06-01,0.017855066559407717
2017-07-01,-0.01570274699056029
2017-08-01,-0.20858971331419585
2017-09-01,0.09117052700744477
2017-10-01,-0.0306097421465098
2017-11-01,-0.058219889196315044
2017-12-01,-0.005394552414985987
2018-01-01,0.0465475898631702
2018-02-01,0.01298064230685858
2018-03-01,0.06516475482857409
2018-04-01,-0.020351549245294143
2018-05-01,-0.0167764620356039
2018-06-01,0.1451789813015114
2018-07-01,-0.03275413755208145
2018-08-01,-0.029963615878236594
2018-09-01,0.008602397926931404
2018-10-01,-0.047650240473628314
2018-11-01,-0.0008610608629752159
2018-12-01,0.1540413003425798
2019-01-01,-0.06536288378151645
2019-02-01,0.03319680553960369
2019-03-01,0.013320571515502477
2019-04-01,0.02328773588671651
2019-05-01,-0.18011665027504353
2019-06-01,0.12856862084887832
2019-07-01,0.040888712092188806
2019-08-01,-0.04750161449437529
2019-09-01,-0.06272771633987884
2019-10-01,-0.0025849377652653605
2019-11-01,0.10963864362157683
2019-12-01,-0.09317511237449705
2020-01-01,0.12034448668463948
2020-02-01,0.03647259479368947
2020-03-01,-0.05443170229951344
2020-04-01,-0.05963849045924585
2020-05-01,-0.051928115933421726
2020-06-01,0.050503501935165396
2020-07-01,0.09927836130958867
2020-08-01,0.06041008838901463
2020-09-01,0.009945093725805654
2020-10-01,0.010219940340037814
2020-11-01,0.18128460858901496
2020-12-01,0.20734604171100646
2021-01-01,-0.08948409935127144
2021-02-01,0.055946520898300545
2021-03-01,0.2558957169998113
2021-04-01,0.005997244449925665
2021-05-01,-0.0775133831796696
2021-06-01,-0.01686882115932764
2021-07-01,0.08531630470179041
2021-08-01,-0.1873149782504544
2021-09-01,0.11255543810743274
2021-10-01,-0.11456178637099279
2021-11-01,0.0699478001008742
2021-12-01,0.07181503527907629
2022-01-01,-0.024672443271252398
2022-02-01,0.15912759552225397
2022-03-01,-0.19871616378196766
2022-04-01,-0.014181209610754753
2022-05-01,0.11150751163325201
2022-06-01,0.05609470718388754
2022-07-01,-0.10167516044942326
2022-08-01,0.06015968933840243
2022-09-01,-0.04912615081737681
2022-10-01,0.1113740558910481
2022-11-01,0.025864970468389092
2022-12-01,0.5164247838473455
2023-01-01,-0.08456824485130887
2023-02-01,-0.367729012788542
2023-03-01,-0.05949015405438318
2023-04-01,-0.09717977012290169
2023-05-01,0.10223854849644587
2023-06-01,-0.13810432737278733
2023-07-01,-0.069627419024337
2023-08-01,-0.0490196084543526
2023-09-01,0.11000694454552229
2023-10-01,-0.16683747984403607
2023-11-01,0.015537564802643677
2023-12-01,-0.05098813185413398
2024-01-01,-0.11297223686143554
2024-02-01,-0.06919670643654241
2024-03-01,-0.05411866438360269
2024-04-01,-0.014443779402888657
2024-05-01,0.014070275226222284
2024-06-01,-0.12615359365950018
2024-07-01,0.056151177075763004
2024-08-01,-0.10019501735693692
2024-09-01,0.016342250113591472
2024-10-01,-0.1141838110414114
2024-11-01,0.18245767303720806
2024-12-01,-0.19172589202403223
